UserId,Skills,YearsOfExperience,EnglishLevel,UsersPosition
659989,"microsoft office, english, lean manufacturing, 5s, excel, autocad 2d, microsoft project, project planning, budgeting",12,0,Civil Engineer. MBA - Business Management
641014,"javascript, python, swift, objective-c, raspberry pi, c#",14,3,iOS Developer
678974,"scrum, javascript, agile, test planning and test script, web api, jira, jenkins, rest api, selenium, confluence, test management, test case, performance test planning, test-driven development (tdd), postman, test design, functional testing, agile and kanban process, agile & waterfall methodologies, web application testing, automated testing",6,4,Senior Software Q/A Engineer
638845,"scrum, javascript, c++, docker, rest api, networking software, gitlab, knockoutjs, artificial intelligence, opencv, qt, machine learning, matlab, configuration management, labview, c#, visual studio code, puppet, pattern recognition, neural networks, java, git",10,3,System Analyst
655656,"sql, javascript, postgresql, css3, node.js, yii, sass, typescript, angular, php, jquery, git",9,2,"Full Stack (PHP, Angular 2+)"
644491,"sql, ruby on rails, javascript, spring, primefaces, html5, bootstrap, jsf, jsp, hibernate, jpa, css3, gwt, mongodb, svn, tomcat, servlets, maven, agile, mac os, r programming, data science, shell script, my sql, gitlab, ant, machine learning, cucumber, remote work, jetty, consulting, gradle, linux, mulesoft, envers, tensorflow, eclipse, angular, java, jquery, git",9,0,"Commitment, delivery and research!"
654305,"javascript, html5, bootstrap, postgresql, hibernate, css3, telerik, c#, linux, kendo (telerik), java, jquery, .net",3,0,full stack developer
635522,"android, scrum, javascript, python, spring, c++, html, swift, ios, css, windows, objective-c, agile, microsoft visual studio, mac os, agile methodologies, rest api, version controll, typescript, strategic planning, cocoa, cocoapods, cocoa touch, xcode, kotlin, c#, linux, eclipse, angular, java, git",5,3,Full Stack Developer
675838,"sql, javascript, html5, css3, node.js, docker, react.js, typescript, api, rabbit mq, c#, angular, jquery",3,3,Information Technology - Systems Programmer
674179,"python, html, web services, spring boot, rest api, microservices, unix shell scripting, java",4,0,"Java developer , 4 years experienced  "
654285,"ruby on rails, scrum, javascript, english, html5, bootstrap, json, css3, bitbucket, web services, software development, jira, kanban, oracle db, rest api, portuguese, my sql, project planning, technical support, requirements analysis, ajax, spanish - mother tongue, project management, angular, php, jquery, git",11,4,IT Engineer and MSc in Computer Science
680542,"android, scala, kotlin, android framework, java, akka",3,0,Android Developer
675764,"ruby on rails, javascript, html5, css3, node.js, sass, react.js, express.js, redux, es6, jquery",3,4,Full Stack Developer
657052,"javascript, wordpress, html5, css3, react.js, oracle db, typescript, php, jquery",5,3,Full-Stack Developer
671259,"javascript, uml, mvc, json, postgresql, soap, pl/sql, xml, maven, oracle db, rest api, mysql, ant, lms, e-learning, apache tomcat, videoconferencing, linux, eclipse, java, jquery",12,3,Java Developer
653027,"sql, javascript, node.js, windows, rest api, elasticsearch, pci-dss, nosql databases, c#, scrum master certified, linux, java, aws",9,0,Senior Software Engineer 
668999,"sql, javascript, wordpress, laravel, html5, codeigniter, yii, lamp, rest api, my sql, drupal, risk management, joomla, team management, troubleshooting, rds, google maps api, manual testing, ajax, sugar, angular, php, jquery, git, aws",8,3,Technical Lead
676964,"sql, ruby on rails, python, bootstrap, json, agile development methodology, docker, jira, my sql, front end, product launch: planning and execution, product design, api, process analysis, rspec, product management, process improvement, production support, project planning, product owner, waterfall methodology, protheus",6,4,Consultant
669939,"android, python, spring, software engineering, docker, data analysis, spring boot, rest api, database design, sqlite, machine learning, information security, computer security, application security, linux, java",5,3,Software Engineer
649809,"oil & gas, maintenance and repair, mechanical technician, equipment, mechanical technician, maintenance, truck, trailer, crane, equipment",2,0,Mechanical technician
666742,"javascript, html5, postgresql, css3, mongodb, react.js, express.js, sequelize, react native",6,4,Front-end Developer
614269,"data analysis, system analysis",8,0,System Analiser
681407,"javascript, html5, css3, node.js, cordova, scss, vue.js, express.js, webpack, hybrid app, es6, angular, java, jquery",7,0,Web Developer and Prototype Developer
680505,"google adwords, mobile development, cluster, natural, leading skills",9,0,environmental evaluation analyst
640378,"scrum, javascript, python, wordpress, html5, postgresql, css3, agile development methodology, ux, react.js, responsive web design, django, ilustrator, front end, game design, management, visual design, product design, api, usability testing, premiere pro cc, mobile design, product management, lean startup, symphony, photoshop, project management, php, jquery",13,4,Product Designer / UX
671482,"sql, javascript, laravel, html5, php",5,0,Web developer
656837,infrastructure,6,0,Support analyst
668218,"sql, spring, weblogic, jsp, hibernate, jpa, soap, xml, spring mvc, j2ee, apache, web services, struts, ux, oracle db, agile methodologies, rest api, jmeter, spring security, spring data, ant, rtc, rad, sonar, cassandra, websphere application server, spring integration, gradle, apache kafka, test-driven development (tdd), netflix oss, requirements analysis, eclipse, java",14,0,Java Architect with over 13 years of experience.
678241,"3d studio max html5, typescript, bemcss, android api",2,0,JavaScript Developer
637395,"microsoft office, social media, analytics, digital marketing, advertising, management, social marketing, marketing communications, strategic planning, marketing strategy, events management, cloud computing, content strategy, project management",7,0,Marketing Analyst/Event Planner
662308,"android, sql, ruby on rails, unity, wordpress, laravel, c++, html5, ios, css3, codeigniter, yii, visual basic, svn, ionic framework, docker, react.js, vue.js, redis, firebase, prestashop, joomla, webpack, game maker studio, angular, jquery, git, react native",5,2,Computer Science Degree
676011,"node.js, sass, react.js, electron.js, angular, react native",2,0,Full-Stack JavaScript Developer
675673,"javascript, node.js, react.js, es6, es7",6,0,Frontend Developer | Reactjs | Redux | ES6
674874,"sql, soap, asp, visual studio, iis, oracle db, rest api, object orientation, •	mcts: .net framework 4, data access, ASP.Net MVC, c#, sql query, .net visual basic, asp.net ajax control toolkit, xampp, .net",11,0,Desarrollador .NET
675287,"sql server, html5, codeigniter, web api, my sql, c#, php, jquery, .net",11,0,Software Engineer
680748,"javascript, laravel, yii, full stack, php",0,0,I love about technologies and learning
642432,"scrum, javascript, spring, weblogic, uml, hardware, english, jsf, hibernate, ejb, jpa, svn, junit, struts, oracle db, agile methodologies, jboss seam, rest api, jms, microsoft powerpoint, cdi, richfaces, powerpoint, embedded systems, linux, java, jquery, git, aws",2,3,Senior Java Developer
669919,"automation, jira, selenium, bugzilla, testlink, uft, cross-browser testing, manual testing, postman, database testing",4,0, Software Quality Assurance Engineer
668397,"azure, sql, sql server, javascript, testing, wpf, oop, oracle db, vue.js, typescript, powershell, webpack, c#, mvc 4 & 5, git repository, .net, react native",7,4,.net Developer / Full-stack Software Engineer
635090,"sql server, scrum, javascript, mvc, html5, css3, less, agile, kanban, typescript, dependency injection di, remote work, kendo, xp programming, c#, photoshop, angular, jquery, .net",13,4,ASP.Net Full stack Developer
681927,"soap, jira, kanban, quality center, teamcity, automated testing, java",9,1,Senior Quality Assurance Analyst
677754,"javascript, prototype, 3d studio max html5, estimation for sale proposals, antispam sms, architecture, telecommunication, bemcss, android api, 70-461 - querying microsoft sql server, ipython, arcgis, computer maintenance, database acces, training & mentoring",14,4,"Entrepreneur, Product Manager, Data Scientist"
680795,"sql server, iso, crm, itil, apache, sun certified java programmer, cobit, data integration - enterprise, oracle application-plsql, hadoop, statistics, data warehouse, front end, computer engineer, workflow, advertising, pmp, archlinux, coding and modularization, red hat, continuos deployment, telecommunication, bea weblogic, informatica power center, aix, solaris, universal windows platform, spss, corporate finance, website administration, disaster recovery, it governance, algorithms, oracle soa suite, ipython, afnetworking, conversion rate optimization, datastage etl, hive, mdm, biometrics, experience with middleware pi, siebel, delegate effectively, security solutions, training & mentoring, image segmentation",17,0,Senior DBA / Data Science
639481,"ruby on rails, postgresql, my sql, sinatra, java, aws",8,4,Software Development Engineer
680978,"interpersonal skills, firewall, network security, programming, vulnerability management, security operations, leadership, project lead, audity, web application security, information security, vulnerability assessment, disaster recovery, cyber security, network security: wireshark, burpsuit, project management, information management, web application testing",18,0,Information Security Consultant
663901,"sql, sql server, scrum, javascript, pmi, uml, microsoft office, web development, google analytics, visual basic, asp, itil, web services, software development, devops, team leadership, e-commerce, tfs, business intelligence, ms project, it management, operating systems, microsoft project, vsts, web applications",19,3,It Manager
677353,"tdd, sql, sql server, javascript, laravel, html5, bootstrap, postgresql, css3, node.js, github, docker, web api, jira, react.js, my sql, database design, problem solving, microservices, front end, continuous integration, typescript, express.js, es2015, elasticsearch, webpack, continuos deployment, entity framework, mochajs, algorithms, mongoose, redux, c#, saas, google maps api, es6, tsql, continuous delivery, sequelize, babeljs, json, backend development, angular, php, jquery, git",5,3,Tech enthusiast
