UserId,Skills,YearsOfExperience,EnglishLevel
678042,"android, sql server, javascript, spring, instrumentation., postgresql, apache, docker, bash script, jenkins, devops, antispam sms, chef, firebase, archlinux, algorithms, apache tomcat, sterling integrator b2b, ipython, mel scripting, kubernetes",4,3
664567,"sql, javascript, css, visual basic, asp, github, sass, ionic framework, rest api, typescript, sql development, c#, ASP.Net Core, angular, jquery, .net, .net core, html",14,3
658326,"javascript, laravel, html5, bootstrap, json, css3, agile development methodology, codeigniter, node.js, xml, less / sass, bitbucket, apache, docker, jira, react.js, agile methodologies, rest api, nginx, vue.js, redis, api, cache, symphony, es6, pusher, websockets, queues, linux, jenkins - basic, angular, php, jquery, git, aws",8,3
650724,"android, sql, sql server, windows forms, scrum, javascript, uml, wcf, json, web development, css3, wpf, soap, data modeling and systems analysis, xml, oop, svn, software development, web forms, microsoft visual studio, iis, oracle db, agile methodologies, rest api, tfs, ASP.Net MVC, system architect, system analysis, c#, linq, object oriented design, jquery ui, full stack, ajax, jquery, .net",13,3
677087,"solidworks, front end, computer engineer, matlab, telecommunication, ipython",2,0
641391,"javascript, postgresql, crm, 3d studio max html5, cobit, adobe audition, ariba cloud integration, archlinux, bemcss, it operations, ipython, oracle retail, adobe media encoder, logistics, php, jquery",12,0
643117,"dhcp, databases, archlinux, openvpn, cisco asa, carrier ethernet, cisco routers, 5 sap implementations, aspose reports",19,0
663088,"javascript, html5, react.js, angular, jquery",5,3
662657,"tdd, ruby on rails, javascript, laravel, mvc, postgresql, oop, docker, mysql, communication, startups, rspec, digital ocean, test-driven development (tdd), linux, backend development, team work spirit, php, jquery, git, aws, terraform, ruby",5,3
675846,"data science, portfolio management, okr, business development",7,0
662267,"spring, postgresql, jsf, hibernate, ejb, mongodb, digital, subversion (tortoisesvn), selenium, apache tomcat, ipython, contracts analysis, django rest, apache maven, database acces",6,4
650121,"javascript, css3, ux, react.js, scss, vue.js, firebase",4,0
661036,"sql, spring, java patterns, json, postgresql, hibernate, jpa, soap, mongodb, xml, jboss, github, junit, tomcat, web services, maven, docker, oracle db, spring boot, rest api, mysql, microservices, object orientation, gitlab, jvm, oracle pl/sql, gradle, xml/schema design, oriented object, java, git",10,3
635985,"sql server, javascript, rest api, entity framework, c#, git, .net, dotnet core",10,0
645844,"sql, scrum, javascript, html5, bootstrap, css3, node.js, github, sharepoint, object orientation, tfs, selenium, autodesk maya, xp programming, entity framework, c#, photoshop, angular, java, jquery, .net, french",4,0
675218,"python, c++, c for microcontroller, autocad, hardware, arduino, data analysis, data science, artificial intelligence, machine learning, interface design, embedded systems, hardware integrations, robotics",6,0
656272,"unity, programming, game design, artificial intelligence, level design",9,0
674826,"sql server, scrum, javascript, python, mvc, web development, node.js, asp, github, software development, kanban, oracle db, operating systems, c#, agile & waterfall methodologies, full stack, linux, php, jquery, git",8,3
663513,"communication, team player, fast learning, java",2,0
674606,"sql, scrum, javascript, laravel, html5, css3, design patterns, oop, rest api, my sql, code review, troubleshooting, linux, git flow, php, git, phpunit, vuejs",9,0
653201,"sql, javascript, spring, html5, hibernate, node.js, mongodb, spring mvc, j2ee, maven, struts, gradle, ant, maven knowledge, microservices, servlets - advanced, java, aws",5,3
668002,"javascript, c++, sql and oracle pl/sql developer, c#, java, .net",6,0
650571,"sql, javascript, entity framework, c#, ajax, angular, jquery, .net",5,0
638974,"tdd, scrum, javascript, mvc, html5, css3, node.js, design patterns, seo, phonegap, react.js, user experience, front end, e-commerce, extreme programming, web applications, photoshop, architectural patterns, angular, php, jquery, git",4,0
665920,"javascript, pmi, english, html, css, erp, analysis, data analysis, team leadership, problem solving, goal oriented, mba, management, ms project, strategic planning, pmp, it management, operations management, innovation management, business analysis, sap r3, change management, teamwork, process improvement, consulting, it strategy, team management, business process, business planning, business management, people management, healthcare, creativity, management of projetct, budgeting, supply chain, logistics, flexibility, java",20,3
651738,"android, azure, javascript, web api, rest api, object oriented analysis and design, entity framework, algorithms, nosql databases, sql development, c#, ASP.Net Core, aws, .net",3,3
668266,"sql, javascript, postgresql, codeigniter, node.js, mongodb, xamarin, vue.js, c#, angular, php, java, git",4,3
674080,"swift, objective-c",5,0
678096,"ruby on rails, javascript, html, postgresql, css, mysql, coffeescript, jquery",2,0
649099,"python, laravel, html5, css3, my sql, php, java",17,4
647334,"microsoft office, english, excel",8,0
653066,"tdd, ddd, ruby on rails, sql server, scrum, javascript, python, uml, wcf, nhibernate, html5, bootstrap, postgresql, css3, node.js, crystal reports, mongodb, visual basic, jquery mobile, phonegap, cordova, spring batch, gulp/grunt, svn, docker, web api, jira, jenkins, react.js, kanban, bower, oracle db, backbone.js, spring boot, my sql, tfs, visio, express.js, es2015, doctrine, heroku, confluence, protractor, erwin, entity framework, enterprise architecture, c#, sql server integration server, reporting services, bdd - behavior-driven development, pentaho data integration, nuget, linq, pandas, jquery ui, odi, django rest, ajax, linux, angular, php, java, jquery, git, aws",14,0
675098,"microsoft powerpoint, microsoft word, ms project, microsoft project, microsoft excel, powerpoint, sap sd, sap",4,0
670854,"react.js, go lang, linux, angular, react native",11,0
603630,"sql, javascript, spring, html5, bootstrap, postgresql, web development, css3, node.js, mongodb, design patterns, junit, web services, agile, docker, react.js, npm, rest api, database design, typescript, redis, firebase, architecture, api, nosql, hapi.js, ionic2, es6, travis ci, unit testing, full stack, linux, backend development, eclipse, angular, java, jquery, git, aws",12,3
671767,"android, python, web development, ia, machine learning, scripting, pattern recognition, relational database, java",5,0
603938,"scrum, unity, postgresql, jenkins, agile methodologies, rest api, game development, augmented reality, c#, java, git, mobile gaming, data oriented design, unity dots",5,0
679268,"sql, sql server, scrum, javascript, pmi, microsoft office, node.js, mongodb, software development, react.js, agile methodologies, team leadership, continuous integration, mba, mongoose, redux, c#, es6, photoshop, customer service, git, .net",15,3
640331,"sql server, javascript, testing, jsp, xml, junit, apache, jira, 3d studio max html5, databases, apple iphone, microsoft sharepoint, microsoft outlook, ibm websphere, archlinux, sdlc audit, bemcss, it operations, ibm rational clear case, application lifecycle management, blogging, apache tomcat, delphi for ios, computer maintenance, jsp and servlets, apache maven, 3d builder, training & mentoring, eclipse",11,0
662228,python,0,0
675126,"java sdk 1.5 1.6 1.7 and 1.8, mongodb, groovy, jenkins, spring boot, gradle, ant, maven knowledge, my sql, redis, apache camel, git repository",3,0
675244,"sql, javascript, python, css, react.js, django, flask, pandas, git, react native",7,0
667152,"sql server, scrum, javascript, english, html5, json, postgresql, jsf, hibernate, ejb, jpa, soap, node.js, xml, jboss, spring mvc, struts, ionic framework, oracle db, rest api, portuguese, my sql, mvc modeling, spanish, insurance, analytical and critical thinking skills, eclipse, angular, java, git",5,0
672175,"sql, sql server, uml, erp, automation, windows, flash, word, itil, apache, iis, data analysis, oracle db, pmbok, sql and oracle pl/sql developer, portuguese, team leadership, business intelligence, etl, business analysis, operating systems, writing, database administration, php",13,3
681640,"devops, react.js, django, elasticsearch, linux, graphql",1,0
649953,"c, c++, intellij, linux, mulesoft, java, git",3,3
654265,"sql, pmi, weblogic, itil, bitbucket, svn, tomcat, jira, jenkins, devops, unix, soa, agile methodologies, Big Data, infrastructure, shell script, tfs, architecture, cvs, project 2013, scrum master, confluence, operating systems, solaris, informix, release management, configuration management, web server, java platform, linux, digital certificate, project management, System Administration, eclipse, java, git",22,3
645313,"javascript, c, c++, css3, node.js, ionic framework, oracle application-plsql, sql server - intermediate, c#, oracle apex - expert, angular, php, java",10,0
636965,"javascript, ionic framework, firebase, nativescript, angular",4,0
652601,"javascript, laravel, html5, bootstrap, windows server, mariadb, my sql, api, network infrastructure, mvc 4 & 5, ajax, linux, php, jquery, git",5,0
669052,"project management professional, scrum master certified, requirements analysis",10,0
663373,"sql server, javascript, uml, wcf, html5, json, wpf, web services, web api, object oriented analysis and design, entity framework, use case, c#, tsql, jquery, .net",20,3
672950,"sql, sql server, python, erp, oracle db, oracle application-plsql, business intelligence, olap, microstrategy, etl, machine learning, scikit-learn, ssis, ssrs, dimensional modeling, odi",10,3
643568,"sql, ruby on rails, sql server, javascript, postgresql, asp, c#, .net",9,2
678439,"android, ruby on rails, json, codeigniter, soap, node.js, mongodb, xml, spring mvc, jira, devops, subversion (tortoisesvn), apple iphone, apple imac, front end, antispam sms, archlinux, perl, estimation, continuos deployment, oauth2, android api, algorithms, blogging, specs, perforce, delphi for ios, mdm, mel scripting, kinesis, biometrics, backend development, security solutions, training & mentoring, eclipse, aws, .net",7,0
669048,"android, sql, javascript, laravel, c++, html5, word, excel, sails.js, php, java, jquery",4,0
658291,"javascript, html5, node.js, react.js, redux, jquery, react native",10,1
671694,"android, sql, javascript, python, c, c++, english, html, swift, ios, after effects, flash, xml, actionscript 3, svn, objective-c, 3d studio max, mac os, ui, rest api, shell script, game development, sqlite, communication, machine learning, xcode, kotlin, quick learner, android ndk, game maker studio, fast learning, json, linux, agile - intermediate, photoshop, cocos2d, mobile application development, android studio, eclipse, java, git",8,3
